,WELL,DEPTH_MD,CALI,RMED,RDEP,RHOB,GR,NPHI,DTC,FORCE_2020_LITHOFACIES_LITHOLOGY,GROUP,GROUP_num,LITHOLOGY,RMED_log,RDEP_log
614726,34/8-1,2266.8890232,13.460871696,1.1965725422,0.9808107018,2.3531882763,88.801826477,0.3677297533,120.79033661,65000,SHETLAND GP.,9,Shale (Argilito),0.07793903284679041,-0.008414804135478487
614727,34/8-1,2267.0410232,13.445461273,1.2175130844,0.9811558723,2.3545360565,85.11366272,0.3761033714,120.45763397,65000,SHETLAND GP.,9,Shale (Argilito),0.08547363719852784,-0.00826199251575843
614728,34/8-1,2267.1930232,13.341080666,1.2315452099,0.9735102057,2.3622653484,81.53565979,0.3766105771,120.93164063,65000,SHETLAND GP.,9,Shale (Argilito),0.09045035937423233,-0.011659491235925693
614729,34/8-1,2267.3450232,13.291044235,1.2431120872,0.9690151215,2.3726801872,77.329444885,0.3790517151,120.6822052,65000,SHETLAND GP.,9,Shale (Argilito),0.09451028926737491,-0.013669445722436608
614730,34/8-1,2267.4970232,13.235922813,1.2243310213,0.9838674664,2.3755083084,78.433876038,0.3679271638,120.5672226,65000,SHETLAND GP.,9,Shale (Argilito),0.08789885350235332,-0.007063400031808641
614731,34/8-1,2267.6490232,13.258227348,1.2173700333,0.9970999956,2.3721666336,81.379058838,0.3575823903,120.88311768,65000,SHETLAND GP.,9,Shale (Argilito),0.08542260698440375,-0.0012612856606357304
614732,34/8-1,2267.8010232,13.359342575,1.2017505169,0.9956808686,2.3681666851,82.350921631,0.3584789932,121.18429565,65000,SHETLAND GP.,9,Shale (Argilito),0.07981431760057583,-0.001879837494886651
614733,34/8-1,2267.9530232,13.337989807,1.2038071156,0.9938625693,2.370588541,83.536582947,0.3553887904,120.93486023,65000,SHETLAND GP.,9,Shale (Argilito),0.08055690607357115,-0.0026736654227003387
614734,34/8-1,2268.1050232,13.297392845,1.1983072758,0.9974687099,2.3716855049,81.593597412,0.347890228,120.8145752,65000,SHETLAND GP.,9,Shale (Argilito),0.07856819624459674,-0.0011007190305955255
614735,34/8-1,2268.2570232,13.22659874,1.2049322128,0.9873369336,2.3723464012,83.016983032,0.332796514,121.12781525,65000,SHETLAND GP.,9,Shale (Argilito),0.08096261501462464,-0.005534616902032569
614736,34/8-1,2268.4090232,13.22659874,1.2143374681,0.9786217213,2.3726868629,79.45652771,0.3360034823,121.31086731,65000,SHETLAND GP.,9,Shale (Argilito),0.08433939527873728,-0.009385148952089577
614737,34/8-1,2268.5610232,13.22659874,1.2109746933,0.9811738729,2.3756539822,80.500038147,0.3488794565,120.56256104,65000,SHETLAND GP.,9,Shale (Argilito),0.08313506744115003,-0.008254024883131657
614738,34/8-1,2268.7130232,13.231178284,1.2119681835,0.990862608,2.376604557,80.976348877,0.3555007279,120.06191254,65000,SHETLAND GP.,9,Shale (Argilito),0.08349121891297953,-0.003986560170687568
614739,34/8-1,2268.8650232,13.264019966,1.2082350254,0.9835606217,2.3730602264,84.037979126,0.3543151617,120.12729645,65000,SHETLAND GP.,9,Shale (Argilito),0.08215142129368301,-0.007198867205320872
614740,34/8-1,2269.0170232,13.303655624,1.2198009491,0.9774113894,2.3714001179,85.970352173,0.3686127365,119.5679245,65000,SHETLAND GP.,9,Shale (Argilito),0.08628896693669484,-0.009922604611353102
614741,34/8-1,2269.1690232,13.240568161,1.2372664213,0.9888214469,2.3715445995,87.407585144,0.3939299583,118.94017792,65000,SHETLAND GP.,9,Shale (Argilito),0.09246322658313223,-0.004882122585646799
614742,34/8-1,2269.3210232,13.22659874,1.2401895523,0.9878689051,2.3714282513,87.090278625,0.3978762031,118.69074249,65000,SHETLAND GP.,9,Shale (Argilito),0.0934880684094397,-0.005300684530996332
614743,34/8-1,2269.4730232,13.226082802,1.2311809063,0.9950999618,2.3719007969,85.377182007,0.3796187639,118.26522827,65000,SHETLAND GP.,9,Shale (Argilito),0.09032187164404527,-0.0021332904325962816
614744,34/8-1,2269.6250232,13.229351997,1.2306838036,1.0154161453,2.3822832108,81.617164612,0.3624654114,117.5580368,65000,SHETLAND GP.,9,Shale (Argilito),0.09014648510747798,0.006644064484140473
614745,34/8-1,2269.7770232,13.293503761,1.2297260761,1.0246286392,2.3911550045,79.351547241,0.372466743,117.1783371,65000,SHETLAND GP.,9,Shale (Argilito),0.08980838226302407,0.01056649059234311
614746,34/8-1,2269.9290232,13.43549633,1.259018898,1.029158473,2.386058569,77.530654907,0.3723143637,115.58961487,65000,SHETLAND GP.,9,Shale (Argilito),0.10003224896054137,0.012482253917240069
614747,34/8-1,2270.0810232,13.357584,1.2733918428,1.0452727079,2.3743419647,78.384719849,0.3646205962,116.69400024,65000,SHETLAND GP.,9,Shale (Argilito),0.1049620634968079,0.019229611102665495
614748,34/8-1,2270.2330232,13.281377792,1.2986280918,1.0587711334,2.3682334423,79.735389709,0.3639962375,116.44477081,65000,SHETLAND GP.,9,Shale (Argilito),0.11348479325548805,0.024802092077751966
614749,34/8-1,2270.3850232,13.22659874,1.3049180508,1.0706517696,2.368922472,80.780540466,0.3681818247,116.41352844,65000,SHETLAND GP.,9,Shale (Argilito),0.11558323872191173,0.029648239148320057
614750,34/8-1,2270.5370232,13.22705555,1.31118083,1.0892877579,2.3726782799,81.495071411,0.3689586222,116.91908264,65000,SHETLAND GP.,9,Shale (Argilito),0.11766259104590948,0.03714262278581568
614751,34/8-1,2270.6890232,13.230653763,1.3385946751,1.1036711931,2.3761396408,81.383453369,0.350561887,116.5449295,65000,SHETLAND GP.,9,Shale (Argilito),0.12664909305707767,0.04283970718703138
614752,34/8-1,2270.8410232,13.234272003,1.3783689737,1.1148070097,2.3837676048,81.901405334,0.3339687288,116.3028183,65000,SHETLAND GP.,9,Shale (Argilito),0.13936548882873082,0.04719969081311703
614753,34/8-1,2270.9930232,13.213074684,1.4274727106,1.1328039169,2.3873085976,82.221717834,0.3153109252,116.55216217,65000,SHETLAND GP.,9,Shale (Argilito),0.15456781446666376,0.05415474200981386
614754,34/8-1,2271.1450232,13.18553257,1.4405986071,1.1554068327,2.3814148903,83.229454041,0.3198064268,116.90385437,65000,SHETLAND GP.,9,Shale (Argilito),0.15854299052599913,0.0627349314892197
614755,34/8-1,2271.2970232,13.200339317,1.4333144426,1.1738809347,2.3759775162,83.122116089,0.3371238112,117.3478241,65000,SHETLAND GP.,9,Shale (Argilito),0.15634147700273118,0.0696240491900471
614756,34/8-1,2271.4490232,13.21108532,1.4189662933,1.185700655,2.3762423992,79.936698914,0.3502984047,116.77505493,65000,SHETLAND GP.,9,Shale (Argilito),0.15197207917299352,0.07397505977794057
614757,34/8-1,2271.6010232,13.19813633,1.431045413,1.1845756769,2.3798148632,79.173080444,0.3467068076,116.89967346,65000,SHETLAND GP.,9,Shale (Argilito),0.15565341594172133,0.0735628109517574
614758,34/8-1,2271.7530232,13.221374512,1.4497493505,1.1739169359,2.3808486462,80.56628418,0.3295532167,117.04862976,65000,SHETLAND GP.,9,Shale (Argilito),0.16129292285268682,0.06963736815817363
614759,34/8-1,2271.9050232,13.22659874,1.4553245306,1.1571756601,2.3749194145,82.90814209,0.3226403594,117.29806519,65000,SHETLAND GP.,9,Shale (Argilito),0.16295984977067676,0.06339929017173639
614760,34/8-1,2272.0570232,13.227210999,1.447814703,1.1301573515,2.3753826618,85.041305542,0.3229835331,117.54750061,65000,SHETLAND GP.,9,Shale (Argilito),0.16071298270777984,0.05313891439553058
614761,34/8-1,2272.2090232,13.232579231,1.4198052883,1.0971865654,2.3772628307,84.816581726,0.3337770104,118.03118134,65000,SHETLAND GP.,9,Shale (Argilito),0.1522287894428971,0.04028048120703845
614762,34/8-1,2272.3610232,13.242893219,1.361418128,1.0694884062,2.3781404495,85.177909851,0.3410853148,119.34194183,65000,SHETLAND GP.,9,Shale (Argilito),0.13399152916703108,0.029176080959294522
614763,34/8-1,2272.5130232,13.234172821,1.277790904,1.0448602438,2.3764870167,84.232330322,0.3548573554,120.02246094,65000,SHETLAND GP.,9,Shale (Argilito),0.10645979226640778,0.019058204891598683
614764,34/8-1,2272.6650232,13.22933197,1.2032961845,1.023776412,2.3729352951,83.886291504,0.3554888368,121.07061768,65000,SHETLAND GP.,9,Shale (Argilito),0.08037253961062296,0.010205119103412305
614765,34/8-1,2272.8170232,13.231385231,1.17479527,1.0067726374,2.3660485744,83.505752563,0.3547509313,120.20571899,65000,SHETLAND GP.,9,Shale (Argilito),0.06996218928331731,0.002931403551259414
614766,34/8-1,2272.9690232,13.227424622,1.1858208179,1.0025070906,2.3609097004,81.390708923,0.3458319902,120.08729553,65000,SHETLAND GP.,9,Shale (Argilito),0.07401907041418444,0.0010874530104874735
614767,34/8-1,2273.1210232,13.22659874,1.2025313377,1.0054005384,2.3624868393,80.972091675,0.3515386283,120.37152863,65000,SHETLAND GP.,9,Shale (Argilito),0.08009640281123315,0.002339113460274525
614768,34/8-1,2273.2730232,13.229915619,1.2390502691,1.0092967749,2.3643815517,81.713890076,0.3619219363,119.66495514,65000,SHETLAND GP.,9,Shale (Argilito),0.09308892635174797,0.0040188855138465415
614769,34/8-1,2273.4250232,13.259786606,1.2753959894,1.0190474987,2.3590342999,82.646255493,0.3565907776,119.29161835,65000,SHETLAND GP.,9,Shale (Argilito),0.10564504697443862,0.008194427325901992
614770,34/8-1,2273.5770232,13.314798355,1.3027671576,1.0354552269,2.3538460732,80.049240112,0.3536106646,119.4178772,65000,SHETLAND GP.,9,Shale (Argilito),0.11486680158697309,0.015131324735356031
614771,34/8-1,2273.7290232,13.242941856,1.3426380157,1.0599206686,2.3512980938,77.46787262,0.3545733988,118.93925476,65000,SHETLAND GP.,9,Shale (Argilito),0.1279589397169187,0.02527336103969422
614772,34/8-1,2273.8810232,13.22659874,1.3430458307,1.0803904533,2.361063242,77.954444885,0.3618881106,118.56510162,65000,SHETLAND GP.,9,Shale (Argilito),0.12809083298182108,0.033580737957612065
614773,34/8-1,2274.0330232,13.22659874,1.3494427204,1.0990678072,2.3649308681,80.031417847,0.367079705,118.21069336,65000,SHETLAND GP.,9,Shale (Argilito),0.1301544548486994,0.04102448713173949
614774,34/8-1,2274.1850232,13.22659874,1.3529626131,1.1068608761,2.3722007275,81.961410522,0.3584034443,118.07679749,65000,SHETLAND GP.,9,Shale (Argilito),0.131285795748618,0.04409303683254118
614775,34/8-1,2274.3370232,13.22659874,1.3827515841,1.1080681086,2.3681836128,82.418579102,0.343367517,118.57567596,65000,SHETLAND GP.,9,Shale (Argilito),0.1407441646754608,0.04456645559103291
614776,34/8-1,2274.4890232,13.22659874,1.413836956,1.1043871641,2.3554801941,82.797080994,0.3274257481,118.85089874,65000,SHETLAND GP.,9,Shale (Argilito),0.1503993294098114,0.04312135034595095
614777,34/8-1,2274.6410232,13.22659874,1.4073466063,1.1318644285,2.3411147594,85.324256897,0.3244633377,118.14660645,65000,SHETLAND GP.,9,Shale (Argilito),0.14840107018920812,0.05379441141026542
614778,34/8-1,2274.7930232,13.22659874,1.4034528732,1.1683735847,2.3425583839,83.749832153,0.3428780138,118.96425629,65000,SHETLAND GP.,9,Shale (Argilito),0.14719783396168207,0.06758172961894623
614779,34/8-1,2274.9450232,13.22659874,1.3805024624,1.1867233515,2.3517553806,82.053291321,0.3589160442,118.57408905,65000,SHETLAND GP.,9,Shale (Argilito),0.14003718562633485,0.07434948818779197
614780,34/8-1,2275.0970232,13.22659874,1.4112613201,1.2151540518,2.3609142303,77.982643127,0.3714021742,117.29228973,65000,SHETLAND GP.,9,Shale (Argilito),0.1496074385378053,0.08463133933811919
614781,34/8-1,2275.2490232,13.22659874,1.4015558958,1.2298104763,2.3872382641,73.661010742,0.379239589,115.21800995,65000,SHETLAND GP.,9,Shale (Argilito),0.1466104226481649,0.0898381883182422
614782,34/8-1,2275.4010232,13.2267313,1.4648989439,1.1915867329,2.4582254887,68.79410553,0.3743434846,109.81983185,74000,SHETLAND GP.,9,Dolomite (Dolomita),0.1658076659048934,0.07612565914488856
614783,34/8-1,2275.5530232,13.227079391,1.5595983267,1.1763499975,2.5306952,67.0234375,0.3481211066,107.19515228,74000,SHETLAND GP.,9,Dolomite (Dolomita),0.19301276055971164,0.0705365558967827
614784,34/8-1,2275.7050232,13.22714138,1.6150779724,1.1942694187,2.5229103565,70.638343811,0.3350686431,108.56391907,74000,SHETLAND GP.,9,Dolomite (Dolomita),0.20819349395234307,0.07710231159716827
614785,34/8-1,2275.8570232,13.254813194,1.4850503206,1.1994589567,2.4518578053,77.643051147,0.3498335183,109.62793732,74000,SHETLAND GP.,9,Dolomite (Dolomita),0.17174116987454002,0.07898539179224205
614786,34/8-1,2276.0090232,13.282728195,1.3677446842,1.1965903044,2.3865728378,81.480880737,0.3741699755,114.58488464,74000,SHETLAND GP.,9,Dolomite (Dolomita),0.13600503554814103,0.077945479566835
614787,34/8-1,2276.1610232,13.297909737,1.3226264715,1.2053135633,2.3695578575,83.027931213,0.3756158054,118.77986908,65000,SHETLAND GP.,9,Shale (Argilito),0.12143721057371686,0.08110004367094291
614788,34/8-1,2276.3130232,13.228453636,1.320802927,1.144828558,2.3665111065,82.466346741,0.3647165298,118.94139099,65000,SHETLAND GP.,9,Shale (Argilito),0.12083802268549129,0.05874045445814929
614789,34/8-1,2276.4650232,13.22659874,1.3426016569,1.1108483076,2.3677434921,83.732772827,0.359945029,118.54788208,65000,SHETLAND GP.,9,Shale (Argilito),0.12794717881053064,0.04565475770761628
614790,34/8-1,2276.6170232,13.226474762,1.3720901012,1.1145137548,2.3643698692,84.372619629,0.3535416126,118.96338654,65000,SHETLAND GP.,9,Shale (Argilito),0.1373826311733223,0.04708543270578334
614791,34/8-1,2276.7690232,13.224770546,1.3840469122,1.1153509617,2.3585510254,83.092689514,0.3457887173,119.37888336,65000,SHETLAND GP.,9,Shale (Argilito),0.14115081075968924,0.04741154608053247
614792,34/8-1,2276.9210232,13.218310356,1.4185222387,1.1107982397,2.350096941,84.795059204,0.3418942988,119.64340973,65000,SHETLAND GP.,9,Shale (Argilito),0.15183614878113944,0.04563518284525074
614793,34/8-1,2277.0730232,13.215044975,1.4272714853,1.1325275898,2.337719202,84.294540405,0.358599633,118.7760849,65000,SHETLAND GP.,9,Shale (Argilito),0.1545065893399574,0.05404879077488814
614794,34/8-1,2277.2250232,13.221363068,1.4646064043,1.1451038122,2.3401911259,85.170372009,0.3693228066,119.00849915,65000,SHETLAND GP.,9,Shale (Argilito),0.16572092884908393,0.058844860494163334
614795,34/8-1,2277.3770232,13.213100433,1.4605035782,1.1317490339,2.3465099335,80.277351379,0.3708274662,119.09159851,65000,SHETLAND GP.,9,Shale (Argilito),0.1645026253223118,0.05375013243870315
614796,34/8-1,2277.5290232,13.213973999,1.4370030165,1.1220040321,2.3567094803,82.381942749,0.3607567251,119.17469788,65000,SHETLAND GP.,9,Shale (Argilito),0.15745767978901318,0.04999441762926383
614797,34/8-1,2277.6810232,13.221648216,1.4170434475,1.1209125519,2.3572030067,83.988098145,0.3673755229,119.20317841,65000,SHETLAND GP.,9,Shale (Argilito),0.1513831662109264,0.04957173239097503
614798,34/8-1,2277.8330232,13.218837738,1.350859046,1.1217750311,2.3623600006,86.992141724,0.3790603578,118.70471191,65000,SHETLAND GP.,9,Shale (Argilito),0.13061003537434174,0.04990576908750075
614799,34/8-1,2277.9850232,13.248126984,1.2589743137,1.1482335329,2.3804094791,81.576202393,0.3954623938,117.76826477,65000,SHETLAND GP.,9,Shale (Argilito),0.10001686947867333,0.06003022581045405
614800,34/8-1,2278.1370232,13.28096962,1.2982531786,1.1456637383,2.4427661896,77.012512207,0.3867293,112.30200958,74000,SHETLAND GP.,9,Dolomite (Dolomita),0.11335939458059305,0.059057167343274486
614801,34/8-1,2278.2890232,13.184270859,1.3913275003,1.1373480558,2.4970467091,68.582878113,0.3527332246,107.47923279,74000,SHETLAND GP.,9,Dolomite (Dolomita),0.14342936926743957,0.05589338956185769
614802,34/8-1,2278.4410232,13.195388794,1.5596352816,1.1442656517,2.5038640499,70.005661011,0.3209002018,107.45204926,74000,SHETLAND GP.,9,Dolomite (Dolomita),0.1930230511061506,0.05852686158476706
614803,34/8-1,2278.5930232,13.185004234,1.5400738716,1.1429804564,2.4460077286,68.795402527,0.321490705,110.06374359,74000,SHETLAND GP.,9,Dolomite (Dolomita),0.18754155282270296,0.05803880454208775
614804,34/8-1,2278.7450232,13.300769806,1.4190840721,1.1592746973,2.3980691433,79.346565247,0.3407003284,114.17954254,74000,SHETLAND GP.,9,Dolomite (Dolomita),0.15200812552620707,0.06418635691794282
614805,34/8-1,2278.8970232,13.248007774,1.3349146843,1.1604100466,2.3849956989,85.699157715,0.3582468927,119.46377563,74000,SHETLAND GP.,9,Dolomite (Dolomita),0.12545351040342276,0.0646114801823794
614806,34/8-1,2279.0490232,13.227754593,1.3247636557,1.1622787714,2.3809103966,92.20174408,0.3568840623,119.05264282,65000,SHETLAND GP.,9,Shale (Argilito),0.1221384049288394,0.0653103056450577
614807,34/8-1,2279.2010232,13.230729103,1.3580646515,1.1513999701,2.3780202866,91.596412659,0.364967823,119.78391266,65000,SHETLAND GP.,9,Shale (Argilito),0.13292044529157862,0.06122621384118812
614808,34/8-1,2279.3530232,13.242691994,1.3691414595,1.1520855427,2.3723130226,91.838233948,0.3598054349,120.33009338,65000,SHETLAND GP.,9,Shale (Argilito),0.13644832169602186,0.061484726781044635
614809,34/8-1,2279.5050232,13.230844498,1.3975000381,1.1617970467,2.3647055626,88.295906067,0.3499004245,121.51545715,65000,SHETLAND GP.,9,Shale (Argilito),0.145351828398618,0.06513026816058902
614810,34/8-1,2279.6570232,13.228671074,1.3981969357,1.1567949057,2.35674119,83.85912323,0.3353973925,121.82444763,65000,SHETLAND GP.,9,Shale (Argilito),0.14556834599064378,0.06325636740615175
614811,34/8-1,2279.8090232,13.207053185,1.4076894522,1.1500624418,2.3496487141,77.830535889,0.3322536349,122.92847443,65000,SHETLAND GP.,9,Shale (Argilito),0.14850685645990247,0.06072142069533977
614812,34/8-1,2279.9610232,13.204693794,1.3783638477,1.1436127424,2.3524153233,80.260986328,0.3274040818,121.70990753,65000,SHETLAND GP.,9,Shale (Argilito),0.1393638737331387,0.058278985723355735
614813,34/8-1,2280.1130232,13.350849152,1.2984485626,1.1264512539,2.3580000401,81.684074402,0.3385888934,120.97440338,65000,SHETLAND GP.,9,Shale (Argilito),0.11342474994418063,0.051712402788392065
614814,34/8-1,2280.2650232,13.336181641,1.2705323696,1.0990273952,2.3582642078,83.873275757,0.3442789614,120.52445984,65000,SHETLAND GP.,9,Shale (Argilito),0.10398573413222165,0.041008518115852044
614815,34/8-1,2280.4170232,13.318185806,1.2187209129,1.0874426365,2.3649077415,82.680427551,0.349655956,120.85996246,65000,SHETLAND GP.,9,Shale (Argilito),0.08590426356380668,0.03640635683717371
614816,34/8-1,2280.5690232,13.242604256,1.2968974113,1.078578949,2.3980994225,83.712715149,0.3482277989,117.98890686,65000,SHETLAND GP.,9,Shale (Argilito),0.11290562337132841,0.03285193975860101
614817,34/8-1,2280.7210232,13.379460335,1.2586704493,1.0893340111,2.4500191212,81.440811157,0.3532387912,117.67901611,65000,SHETLAND GP.,9,Shale (Argilito),0.09991203607664058,0.03716106335206655
614818,34/8-1,2280.8730232,13.351423264,1.3214343786,1.0996382236,2.4538707733,78.49785614,0.3642802536,116.16280365,65000,SHETLAND GP.,9,Shale (Argilito),0.12104560127815489,0.041249827579252434
614819,34/8-1,2281.0250232,13.323387146,1.2536871433,1.1000015736,2.4190328121,76.96962738,0.3715796769,120.26802826,65000,SHETLAND GP.,9,Shale (Argilito),0.09818917214828833,0.04139330643577766
614820,34/8-1,2281.1770232,13.291872978,1.3002507687,1.0841315985,2.3795368671,79.607543945,0.3801168799,120.75843811,65000,SHETLAND GP.,9,Shale (Argilito),0.11402711919908627,0.035082002712955626
614821,34/8-1,2281.3290232,13.165739059,1.3426470757,1.0881335735,2.3718383312,82.752983093,0.3727321029,120.98503113,65000,SHETLAND GP.,9,Shale (Argilito),0.1279618702869492,0.03668221031925543
614822,34/8-1,2281.4810232,13.187189102,1.3701276779,1.0965912342,2.3665778637,84.93208313,0.3531245589,120.48615265,65000,SHETLAND GP.,9,Shale (Argilito),0.13676103958250455,0.04004476994999249
